hold_threshold,max_ball_distance,bbox_overlap_min,clip,n,acc,recall_held,spec_nobody,false_pos,acc_real,acc_interp
3,40,0.7,clip_1,102,0.7450980392156863,0.7078651685393258,1.0,0.0,0.7450980392156863,
3,40,0.7,clip_2,167,0.6227544910179641,0.47706422018348627,0.896551724137931,0.10344827586206896,0.6227544910179641,
3,40,0.7,clip_3,219,0.54337899543379,0.5555555555555556,0.5087719298245614,0.49122807017543857,0.54337899543379,
3,40,0.8,clip_1,102,0.7450980392156863,0.7078651685393258,1.0,0.0,0.7450980392156863,
3,40,0.8,clip_2,167,0.6227544910179641,0.47706422018348627,0.896551724137931,0.10344827586206896,0.6227544910179641,
3,40,0.8,clip_3,219,0.5296803652968036,0.5555555555555556,0.45614035087719296,0.543859649122807,0.5296803652968036,
3,40,0.9,clip_1,102,0.7450980392156863,0.7078651685393258,1.0,0.0,0.7450980392156863,
3,40,0.9,clip_2,167,0.6227544910179641,0.47706422018348627,0.896551724137931,0.10344827586206896,0.6227544910179641,
3,40,0.9,clip_3,219,0.5296803652968036,0.5555555555555556,0.45614035087719296,0.543859649122807,0.5296803652968036,
3,50,0.3,clip_1,102,0.7549019607843137,0.7191011235955056,1.0,0.0,0.7549019607843137,
3,50,0.3,clip_2,167,0.6347305389221557,0.4954128440366973,0.896551724137931,0.10344827586206896,0.6347305389221557,
3,50,0.3,clip_3,219,0.5388127853881278,0.5555555555555556,0.49122807017543857,0.5087719298245614,0.5388127853881278,
3,50,0.5,clip_1,102,0.7549019607843137,0.7191011235955056,1.0,0.0,0.7549019607843137,
3,50,0.5,clip_2,167,0.6347305389221557,0.4954128440366973,0.896551724137931,0.10344827586206896,0.6347305389221557,
3,50,0.5,clip_3,219,0.5388127853881278,0.5555555555555556,0.49122807017543857,0.5087719298245614,0.5388127853881278,
3,50,0.7,clip_1,102,0.7549019607843137,0.7191011235955056,1.0,0.0,0.7549019607843137,
3,50,0.7,clip_2,167,0.6227544910179641,0.47706422018348627,0.896551724137931,0.10344827586206896,0.6227544910179641,
3,50,0.7,clip_3,219,0.5570776255707762,0.5802469135802469,0.49122807017543857,0.5087719298245614,0.5570776255707762,
3,50,0.8,clip_1,102,0.7549019607843137,0.7191011235955056,1.0,0.0,0.7549019607843137,
3,50,0.8,clip_2,167,0.6227544910179641,0.47706422018348627,0.896551724137931,0.10344827586206896,0.6227544910179641,
